These are the feature importances generated by XGBoost for each product


Feature importance for ind_cco_fin_ult1 

"Feature" "Gain" "Cover" "Frequence"
"70" "nomprov.CACERES" 0.000122106534330855 0.00396956016034911 0.00299953853253346
"71" "ind_cco_fin_ult1_9month_ago" 0.000121859383306589 4.66057970167204e-05 0.00115366866635902
"72" "ind_tjcr_fin_ult1_2month_ago" 0.000121590787678198 7.97580000393912e-05 0.00253807106598985
"73" "ind_ecue_fin_ult1_4month_ago" 0.000118284989292661 0.000175474567301395 0.00161513613290263
"74" "ind_dela_fin_ult1_4month_ago" 0.000117468396030921 0.000108768382530769 0.00230733733271804
"75" "birthday.month.Sep" 0.00011381550445276 0.000203044744366744 0.00323027226580526
"76" "tiprel_1mes.A" 0.000111189392402582 0.00126129917771165 0.00184586986617443
"77" "indext.N" 0.000109776811779185 0.000267679172719013 0.00207660359944624
"78" "ind_fond_fin_ult1_2month_ago" 0.000105002383099252 9.30019889634257e-05 0.00184586986617443
"79" "ind_hip_fin_ult1_5month_ago" 9.8248319274433e-05 0.00132689561146249 0.00253807106598985
"80" "ind_dela_fin_ult1_5month_ago" 9.62348828149552e-05 0.000127611909094321 0.00184586986617443
"81" "ind_ctop_fin_ult1_4month_ago" 9.19295091697506e-05 0.000503109693042836 0.00115366866635902
"82" "ind_nomina_ult1_4month_ago" 9.11767845081136e-05 7.31177681436428e-05 0.00184586986617443
"83" "ind_cno_fin_ult1_2month_ago" 8.94092805530548e-05 4.65898304829533e-05 0.00138440239963083
"84" "ind_tjcr_fin_ult1_3month_ago" 8.7092271228497e-05 5.38745698753905e-05 0.00184586986617443
"85" "ind_nomina_ult1_3month_ago" 8.69054576750601e-05 5.83537946363779e-05 0.00138440239963083
"86" "ind_recibo_ult1_7month_ago" 8.45787573623868e-05 4.30027316156068e-05 0.00161513613290263
"87" "ind_recibo_ult1_4month_ago" 8.34810581856903e-05 8.81099487026599e-05 0.00138440239963083
"88" "ind_cno_fin_ult1_5month_ago" 8.31125932535154e-05 2.46932110247245e-05 0.000922934933087217
"89" "nomprov.TARRAGONA" 8.26106056740953e-05 0.00554465008772364 0.00415320719889248
"90" "ind_valo_fin_ult1_7month_ago" 7.7069429825835e-05 0.000105687149205611 0.000922934933087217
"91" "ind_recibo_ult1_5month_ago" 7.58672372474966e-05 3.74676554280846e-05 0.00115366866635902
"92" "ind_ecue_fin_ult1_7month_ago" 7.49527252105234e-05 0.000107346484772491 0.00115366866635902
"93" "ind_ctpp_fin_ult1_7month_ago" 7.47044223655179e-05 2.73295820703473e-05 0.00138440239963083
"94" "ind_ecue_fin_ult1_3month_ago" 7.45378847805646e-05 0.00010819861740874 0.00161513613290263
"95" "nomprov.MALAGA" 7.42861601031447e-05 0.000371361040333488 0.00184586986617443
"96" "ind_tjcr_fin_ult1_5month_ago" 7.38546897358009e-05 3.92137734872532e-05 0.00138440239963083
"97" "ind_fond_fin_ult1_4month_ago" 7.27541824705873e-05 0.000281972993010768 0.00161513613290263
"98" "birthday.month.Nov" 7.22820648818356e-05 7.24578492963887e-05 0.00161513613290263
"99" "ind_cno_fin_ult1_4month_ago" 7.07983572259418e-05 5.6988124227428e-05 0.000922934933087217
"100" "ind_ctop_fin_ult1_2month_ago" 6.8354726089632e-05 6.0738293110153e-05 0.00161513613290263
"101" "ind_nom_pens_ult1_3month_ago" 6.63009876747198e-05 2.72580303268589e-05 0.000692201199815413
"102" "ind_fond_fin_ult1_1month_ago" 6.38611903359063e-05 4.02542670748566e-05 0.00115366866635902
"103" "ind_nomina_ult1_2month_ago" 6.26626241712815e-05 9.96674850393326e-05 0.00138440239963083
"104" "ind_recibo_ult1_3month_ago" 6.24148678105683e-05 1.95314788180198e-05 0.00115366866635902
"105" "ind_valo_fin_ult1_1month_ago" 6.18252532965031e-05 3.83240756840009e-05 0.00138440239963083
"106" "ind_recibo_ult1_9month_ago" 6.03812456225773e-05 2.32476209905339e-05 0.000692201199815413
"107" "ind_ecue_fin_ult1_5month_ago" 5.99038705746859e-05 4.46450103491782e-05 0.00115366866635902
"108" "ind_recibo_ult1_8month_ago" 5.88543460902123e-05 5.9917846050131e-05 0.00161513613290263
"109" "ind_dela_fin_ult1_10month_ago" 5.73627466406419e-05 6.30873401264644e-05 0.000692201199815413
"110" "ind_valo_fin_ult1_2month_ago" 5.50106278021709e-05 9.20652076112891e-05 0.00115366866635902
"111" "ind_nom_pens_ult1_purchase.count" 5.49970637817894e-05 6.04114641171095e-05 0.00138440239963083
"112" "ind_nomina_ult1_5month_ago" 5.40283517129609e-05 3.42445895172557e-05 0.00115366866635902
"113" "birthday.month.Feb" 5.38411514167942e-05 0.000232808042236153 0.00138440239963083
"114" "ind_empleado.A" 5.2001192052036e-05 0.00417685660469842 0.00138440239963083
"115" "ind_tjcr_fin_ult1_10month_ago" 5.17662430411459e-05 2.59620454431648e-05 0.000922934933087217
"116" "ind_dela_fin_ult1_2month_ago" 5.10683685875477e-05 6.05854036831254e-05 0.000461467466543609
"117" "ind_ctpp_fin_ult1_8month_ago" 4.95283254073336e-05 1.34935136729446e-05 0.00115366866635902
"118" "ind_dela_fin_ult1_8month_ago" 4.74472627778097e-05 2.51584813036406e-05 0.000692201199815413
"119" "ind_recibo_ult1_6month_ago" 4.46587748307496e-05 1.54625812658341e-05 0.000692201199815413
"120" "ind_reca_fin_ult1_7month_ago" 4.37894220136996e-05 5.83763096563445e-06 0.000461467466543609
"121" "ind_cco_fin_ult1_8month_ago" 4.29230622490809e-05 8.82612194027618e-06 0.000461467466543609
"122" "ind_cno_fin_ult1_9month_ago" 4.22392002132323e-05 4.50062272559614e-06 0.000230733733271804
"123" "ind_nomina_ult1_10month_ago" 4.19639963286313e-05 2.60308346485527e-05 0.000922934933087217
"124" "ind_plan_fin_ult1_1month_ago" 4.1399316631703e-05 5.63464595362905e-05 0.00138440239963083
"125" "ind_valo_fin_ult1_3month_ago" 3.78139665885849e-05 2.85865168391974e-05 0.000461467466543609
"126" "ind_reca_fin_ult1_4month_ago" 3.76060223091817e-05 5.88575799137988e-06 0.000230733733271804
"127" "ind_reca_fin_ult1_2month_ago" 3.73369278387195e-05 2.96146091056428e-05 0.000461467466543609
"128" "birthday.month.Dec" 3.70245686272138e-05 3.74848326625689e-05 0.000922934933087217
"129" "ind_cno_fin_ult1_10month_ago" 3.67885378576735e-05 4.73866856013764e-05 0.000461467466543609
"130" "ind_cco_fin_ult1_6month_ago" 3.66808888595544e-05 6.2760852270087e-06 0.000692201199815413
"131" "ind_tjcr_fin_ult1_9month_ago" 3.50965103895808e-05 1.15330948978855e-05 0.000230733733271804
"132" "ind_viv_fin_ult1_1month_ago" 3.4751468614916e-05 7.84910652839545e-05 0.000922934933087217
"133" "ind_cno_fin_ult1_3month_ago" 3.40009074705796e-05 2.61077174885692e-05 0.000922934933087217
"134" "ind_dela_fin_ult1_3month_ago" 3.19264530972664e-05 8.80857012435456e-06 0.000461467466543609
"135" "ind_empleado.N" 3.01980718125643e-05 0.000298495051116334 0.000692201199815413
"136" "ind_ctop_fin_ult1_8month_ago" 3.0180702019522e-05 5.36090384589879e-05 0.000692201199815413
"137" "nomprov.ALICANTE" 2.97587881210832e-05 0.000194601143652501 0.000692201199815413
"138" "ind_cno_fin_ult1_7month_ago" 2.88142951150931e-05 2.27914075556566e-05 0.000461467466543609
"139" "ind_hip_fin_ult1_1month_ago" 2.85990419585918e-05 0.000177606811932931 0.000922934933087217
"140" "birthday.month.Oct" 2.72614557949902e-05 4.60705134537908e-05 0.000922934933087217
"141" "ind_cno_fin_ult1_8month_ago" 2.52637166063722e-05 3.79295143403391e-05 0.000230733733271804
"142" "ind_recibo_ult1_10month_ago" 2.49977048678149e-05 2.01082205193192e-05 0.000461467466543609
"143" "ind_viv_fin_ult1_4month_ago" 2.48588698327524e-05 7.97177526017386e-05 0.000461467466543609
"144" "nomprov.GUADALAJARA" 2.27390264358649e-05 0.000881912529414279 0.00161513613290263
"145" "nomprov.SEVILLA" 2.2322157007816e-05 8.40126632286863e-05 0.000692201199815413
"146" "ind_cco_fin_ult1_7month_ago" 2.1566848456346e-05 1.07985139434221e-05 0.000230733733271804
"147" "nomprov.TERUEL" 2.08712221550516e-05 0.0120696493621204 0.00230733733271804
"148" "ind_nomina_ult1_9month_ago" 2.04897251138729e-05 8.91273720870949e-06 0.000461467466543609
"149" "ind_cno_fin_ult1_6month_ago" 2.01013177087569e-05 2.33714067776701e-06 0.000230733733271804
"150" "ind_empleado.B" 1.95647542082915e-05 0.00103166015463608 0.000461467466543609
"151" "ind_plan_fin_ult1_purchase.count" 1.93435261568617e-05 0.000133185774527472 0.000230733733271804
"152" "ind_ctpp_fin_ult1_6month_ago" 1.90388401453157e-05 1.21442111350161e-05 0.000461467466543609
"153" "ind_dela_fin_ult1_9month_ago" 1.80244531995908e-05 9.63918439481897e-06 0.000230733733271804
"154" "ind_valo_fin_ult1_8month_ago" 1.73624505354315e-05 3.44647698239218e-05 0.000230733733271804
"155" "indresi.N" 1.73033181325284e-05 0.00106319589828854 0.00138440239963083
"156" "ind_ecue_fin_ult1_6month_ago" 1.60478895766759e-05 9.65357233538581e-06 0.000461467466543609
"157" "ind_tjcr_fin_ult1_7month_ago" 1.57664922034296e-05 2.00597724237703e-06 0.000230733733271804
"158" "nomprov.RIOJA, LA" 1.51910862809624e-05 0.00018905125143134 0.000230733733271804
"159" "ind_fond_fin_ult1_10month_ago" 1.43727610843892e-05 6.98537524549663e-05 0.000461467466543609
"160" "ind_viv_fin_ult1_purchase.count" 1.40197602564427e-05 1.75997088339638e-05 0.000230733733271804
"161" "ind_reca_fin_ult1_3month_ago" 1.3522543625018e-05 4.00550633286822e-06 0.000230733733271804
"162" "nomprov.VALLADOLID" 1.34719083522382e-05 0.000434057745532429 0.000922934933087217
"163" "nomprov.GIRONA" 1.31351232546083e-05 0.00120500239703849 0.00115366866635902
"164" "ind_reca_fin_ult1_purchase.count" 1.29831215913316e-05 0.000154377050450214 0.000230733733271804
"165" "ind_ctop_fin_ult1_3month_ago" 1.26407141512038e-05 2.46921407920464e-06 0.000230733733271804
"166" "ind_reca_fin_ult1_6month_ago" 1.23816637817845e-05 9.41870308521213e-06 0.000461467466543609
"167" "ind_tjcr_fin_ult1_8month_ago" 1.2306273050815e-05 1.76747522115646e-05 0.000461467466543609
"168" "ind_hip_fin_ult1_7month_ago" 1.21668141829143e-05 0.000126453342086501 0.000230733733271804
"169" "nomprov.BARCELONA" 1.15646226831738e-05 3.67549072202554e-05 0.00115366866635902
"170" "ind_dela_fin_ult1_7month_ago" 1.10624114655664e-05 9.45664283365246e-05 0.000230733733271804
"171" "nomprov.NAVARRA" 1.10565626823977e-05 0.00115253490888774 0.00138440239963083
"172" "ind_fond_fin_ult1_3month_ago" 1.07837885510345e-05 1.78996415420146e-05 0.000230733733271804
"173" "ind_fond_fin_ult1_9month_ago" 1.03844906948436e-05 1.2643394411921e-05 0.000230733733271804
"174" "nomprov.LEON" 1.03149330531348e-05 3.76465715760539e-05 0.000230733733271804
"175" "ind_ecue_fin_ult1_10month_ago" 1.00919114122331e-05 5.07109687677411e-06 0.000230733733271804
"176" "ind_ctop_fin_ult1_9month_ago" 1.00790199879035e-05 8.14152754083651e-05 0.000230733733271804
"177" "segmento.03 - UNIVERSITARIO" 8.93454175579195e-06 7.88540748304737e-05 0.000230733733271804
"178" "ind_plan_fin_ult1_2month_ago" 8.88499384662957e-06 2.90148774686259e-06 0.000230733733271804
"179" "ind_hip_fin_ult1_purchase.count" 8.46983393354614e-06 2.05276647727478e-05 0.000230733733271804
"180" "ind_plan_fin_ult1_5month_ago" 8.19227596276321e-06 1.74588394577027e-05 0.000230733733271804
"181" "ind_reca_fin_ult1_10month_ago" 8.18835248579334e-06 3.41023622832842e-06 0.000230733733271804
"182" "nomprov.TOLEDO" 8.16463226502692e-06 0.000202619995772605 0.000461467466543609
"183" "ind_cco_fin_ult1_10month_ago" 7.39990176386211e-06 3.55149356393539e-06 0.000230733733271804
"184" "nomprov.AVILA" 7.3421425778985e-06 0.00117640444208754 0.000692201199815413
"185" "ind_deme_fin_ult1_8month_ago" 6.81735118983279e-06 0.0011434325799601 0.000692201199815413
"186" "ind_valo_fin_ult1_9month_ago" 6.4426854825554e-06 3.71932611473161e-05 0.000230733733271804
"187" "ind_fond_fin_ult1_7month_ago" 6.40761912688882e-06 1.34858013087077e-05 0.000461467466543609
"188" "ind_nom_pens_ult1_2month_ago" 5.93459521495701e-06 1.81290057828501e-06 0.000230733733271804
"189" "nomprov.JAEN" 5.62265637598381e-06 0.000528420026985597 0.000461467466543609
"190" "nomprov.CORDOBA" 5.61136236727768e-06 0.000239724762055346 0.000461467466543609
"191" "nomprov.HUELVA" 4.35795159958115e-06 0.000278625713219731 0.000230733733271804
"192" "ind_valo_fin_ult1_6month_ago" 4.25437180757653e-06 3.72097159747426e-06 0.000230733733271804
"193" "nomprov.PONTEVEDRA" 4.13701892991754e-06 0.00045656059160224 0.000692201199815413
"194" "ind_ctma_fin_ult1_purchase.count" 4.09450693595556e-06 4.84396674665429e-05 0.000230733733271804
"195" "nomprov.BIZKAIA" 3.13860782191731e-06 7.83383564586914e-05 0.000230733733271804
"196" "nomprov.BURGOS" 3.001129188893e-06 0.000343178803888461 0.000230733733271804
"197" "nomprov.CASTELLON" 2.95772992863912e-06 0.000272944115489617 0.000230733733271804
"198" "ind_ctop_fin_ult1_5month_ago" 2.34107705328438e-06 2.86110653012525e-06 0.000230733733271804
"199" "ind_nomina_ult1_7month_ago" 2.19672673059569e-06 4.6327897723931e-06 0.000230733733271804
"200" "ind_nom_pens_ult1_10month_ago" 1.80273677824827e-06 1.62985734555061e-06 0.000230733733271804
"201" "ind_reca_fin_ult1_8month_ago" 1.80029301259275e-06 2.34009050658616e-05 0.000230733733271804
"202" "nomprov.PALENCIA" 1.34837012030162e-06 0.000520191944376915 0.000230733733271804
"203" "ind_ahor_fin_ult1_1month_ago" 1.32329910246414e-06 0.000557691559628351 0.000230733733271804


----------------------------------------------------------------------------------------------------


Feature importance for ind_deco_fin_ult1 

"Feature" "Gain" "Cover" "Frequence"
"1" "antiguedad" 0.148448296774324 0.234206661751929 0.0960591133004926
"2" "segmento.01 - TOP" 0.138944456452156 0.0766470052039998 0.0310344827586207
"3" "ind_deco_fin_ult1_3month_ago" 0.0960417735475355 0.00279975238672479 0.024384236453202
"4" "age" 0.0916308020552278 0.0313853698284902 0.145812807881773
"5" "num.transactions" 0.0742801934648865 0.201985102254005 0.0359605911330049
"6" "ind_deco_fin_ult1_1month_ago" 0.0717311726313461 0.171429349521149 0.0460591133004926
"7" "month.May" 0.0536612597090306 0.031967550660406 0.0440886699507389
"8" "renta" 0.0398555408000819 0.0136021495292184 0.123891625615764
"9" "num.purchases.1.months.ago" 0.0369758082111248 0.0404966541613051 0.0394088669950739
"10" "num.purchases.3.months.ago" 0.033598317201734 0.00136145409432612 0.0118226600985222
"11" "total_products" 0.0225632949929882 0.0031158263699356 0.0189655172413793
"12" "num.purchases.4.months.ago" 0.0175390255445808 0.00753734444396671 0.0211822660098522
"13" "ind_cco_fin_ult1_1month_ago" 0.0159529829926611 0.00437016832906019 0.0187192118226601
"14" "tiprel_1mes.A" 0.0156332068517641 0.0081890861652383 0.0177339901477833
"15" "ind_deco_fin_ult1_purchase.count" 0.0142465922711822 0.01471376266644 0.00689655172413793
"16" "ind_deco_fin_ult1_4month_ago" 0.0124073802022113 0.0174246034309529 0.00935960591133005
"17" "segmento.02 - PARTICULARES" 0.0115225643619909 0.039916027448909 0.0125615763546798
"18" "num.purchases.2.months.ago" 0.00873094993089636 0.0112204366821288 0.0241379310344828
"19" "birthday.month.Jul" 0.00781439730276144 0.00149798887114114 0.0157635467980296
"20" "activity.index.change" 0.00688491244411298 0.0034965168656428 0.0118226600985222
"21" "nomprov.MADRID" 0.00368660475133505 0.000464782105976268 0.0137931034482759
"22" "nomprov.BARCELONA" 0.0036389564475882 0.000733137799779929 0.0100985221674877
"23" "ind_ctma_fin_ult1_purchase.count" 0.00310534232997198 0.000340564236294665 0.00270935960591133
"24" "indext.N" 0.00304775563147662 0.00166165427776944 0.00443349753694581
"25" "ind_nuevo" 0.00303089864961747 0.000562199012465024 0.00492610837438424
"26" "ind_ctma_fin_ult1_1month_ago" 0.0030127400452812 0.000478027349283442 0.00492610837438424
"27" "ind_actividad_cliente" 0.00292923799278586 0.00159662002239789 0.0041871921182266
"28" "ind_ecue_fin_ult1_4month_ago" 0.00282908189038439 0.000274095894088648 0.0041871921182266
"29" "birthday.month.Dec" 0.00275558475983603 0.00040560985132451 0.00862068965517241
"30" "segmento.change" 0.00273836608419468 0.00615375315796162 0.00985221674876847
"31" "birthday.month.Jun" 0.00270182560028154 0.000823361957370324 0.0103448275862069
"32" "tiprel_1mes.I" 0.0025016624840627 0.00125102516298335 0.00123152709359606
"33" "ind_deco_fin_ult1_2month_ago" 0.00247531268637912 0.0290195159980512 0.0083743842364532
"34" "birthday.month.Mar" 0.00247083457307013 0.000657502188431868 0.00689655172413793
"35" "segmento.UNKNOWN" 0.0023798295329304 0.00080085279757078 0.000738916256157636
"36" "sexo.H" 0.00235570066354651 0.000255144803348065 0.0108374384236453
"37" "birthday.month.Apr" 0.00231030308873042 0.000613346418579951 0.00541871921182266
"38" "birthday.month.Sep" 0.00224356526972649 0.00140346298835179 0.00985221674876847
"39" "birthday.month.May" 0.00186139060152497 0.000371329489927107 0.00541871921182266
"40" "nomprov.BALEARS, ILLES" 0.00162446998496834 0.0011637095385273 0.00591133004926108
"41" "nomprov.LEON" 0.00160121931467806 0.000538121578700313 0.00295566502463054
"42" "nomprov.VALENCIA" 0.00159722518203936 0.000766160587871594 0.0061576354679803
"43" "nomprov.MALAGA" 0.00156275811788413 0.000541536198616771 0.00443349753694581
"44" "ind_cco_fin_ult1_4month_ago" 0.00153393719847062 0.00136077799236228 0.00270935960591133
"45" "ind_dela_fin_ult1_1month_ago" 0.00126435130187533 0.000402046130446517 0.00344827586206897
"46" "nomprov.RIOJA, LA" 0.00118719195241993 0.00443394041746692 0.00566502463054187
"47" "ind_cco_fin_ult1_purchase.count" 0.00118516218330182 0.000344665732733055 0.00344827586206897
"48" "birthday.month.Nov" 0.001177869826987 0.000513221469145163 0.00640394088669951
"49" "nomprov.CACERES" 0.00107763856676022 0.000745630853198327 0.00172413793103448
"50" "birthday.month.Oct" 0.00100177791773267 0.000537043002486955 0.00369458128078818
"51" "nomprov.VALLADOLID" 0.00100090156506354 0.00175633811894156 0.00492610837438424
"52" "ind_ctop_fin_ult1_1month_ago" 0.00097785281711458 8.99719171560112e-05 0.00123152709359606
"53" "ind_cco_fin_ult1_2month_ago" 0.000928813708782078 0.000166000385946974 0.00320197044334975
"54" "nomprov.BIZKAIA" 0.000892992456327918 0.00111527058617345 0.00467980295566502
"55" "birthday.month.Feb" 0.000877158300439351 0.00022761346081037 0.00270935960591133
"56" "ind_cco_fin_ult1_3month_ago" 0.000819879378189626 8.09282784430412e-05 0.00197044334975369
"57" "birthday.month.Aug" 0.000772720469738314 0.000974824128141798 0.00566502463054187
"58" "nomprov.ALICANTE" 0.000676160219806662 0.000413908476962959 0.00221674876847291
"59" "ind_deco_fin_ult1_5month_ago" 0.000672670574605258 7.98574392462645e-05 0.00172413793103448
"60" "nomprov.JAEN" 0.000615613553359276 0.00218574957285397 0.00394088669950739
"61" "birthday.month.Jan" 0.000614562667949492 0.000193634121021083 0.00344827586206897
"62" "ind_cco_fin_ult1_8month_ago" 0.00059826739521267 0.000223463525544116 0.00123152709359606
"63" "nomprov.SEVILLA" 0.000543858410732598 0.000204479949293045 0.00246305418719212
"64" "ind_cco_fin_ult1_5month_ago" 0.000538534883528604 0.000126120777394498 0.000985221674876847
"65" "nomprov.ALMERIA" 0.000536755947701585 0.000597378784922707 0.00172413793103448
"66" "ind_deco_fin_ult1_6month_ago" 0.000336763867472078 4.05811188040792e-05 0.000985221674876847
"67" "nomprov.LERIDA" 0.000326548872510806 0.00451664744411381 0.00517241379310345
"68" "ind_recibo_ult1_3month_ago" 0.000240431611162507 6.26646057533065e-05 0.000738916256157636
"69" "segmento.03 - UNIVERSITARIO" 0.000211679073526506 7.2024964188485e-05 0.000738916256157636
"70" "nomprov.GUADALAJARA" 0.00020131432208417 0.00102409217993944 0.00197044334975369
"71" "nomprov.CORDOBA" 0.000194410247753503 0.000138693211482616 0.000492610837438424
"72" "ind_deco_fin_ult1_7month_ago" 0.00019327851186163 1.66575539451514e-05 0.000492610837438424
"73" "nomprov.SORIA" 0.000187569623635473 0.00272134214927192 0.00197044334975369
"74" "nomprov.ASTURIAS" 0.000166722365077715 0.000427141327349768 0.00221674876847291
"75" "indext.S" 0.00016434964165795 5.55121291777783e-05 0.000246305418719212
"76" "ind_ctma_fin_ult1_2month_ago" 0.000155946954073722 1.89500450295719e-05 0.000738916256157636
"77" "ind_recibo_ult1_2month_ago" 0.000145464311049031 9.46551899353389e-05 0.000985221674876847
"78" "nomprov.CADIZ" 0.000143463765452415 0.000137656339220259 0.000985221674876847
"79" "ind_ecue_fin_ult1_purchase.count" 0.000117425374733495 0.000212598152435416 0.000985221674876847
"80" "nomprov.CANTABRIA" 9.71039491343848e-05 0.000378624569117179 0.000985221674876847
"81" "ind_deco_fin_ult1_10month_ago" 8.69262088450858e-05 0.00161497845019898 0.00123152709359606
"82" "nomprov.CUENCA" 8.69154525972886e-05 0.000336819159250049 0.000492610837438424
"83" "nomprov.PALMAS, LAS" 7.66404401031812e-05 0.000186544885063789 0.000492610837438424
"84" "nomprov.BURGOS" 7.22247868107326e-05 0.00106485872571372 0.00147783251231527
"85" "nomprov.SEGOVIA" 6.48939573779321e-05 0.00052798260127547 0.000492610837438424
"86" "ind_cno_fin_ult1_1month_ago" 5.5625916067494e-05 0.000172860636090919 0.000738916256157636
"87" "nomprov.NAVARRA" 5.08662181704137e-05 0.000505252080638694 0.000738916256157636
"88" "ind_recibo_ult1_purchase.count" 3.59871549562852e-05 1.39671760458274e-05 0.000738916256157636
"89" "nomprov.SALAMANCA" 3.46617172922585e-05 8.77121232140698e-05 0.000246305418719212
"90" "nomprov.HUELVA" 3.32150213791479e-05 0.000233461207493178 0.000492610837438424
"91" "ind_deco_fin_ult1_9month_ago" 3.08004961516082e-05 0.000173408762945422 0.000246305418719212
"92" "ind_cco_fin_ult1_6month_ago" 2.73453330731061e-05 5.96734365512683e-05 0.000492610837438424
"93" "ind_nom_pens_ult1_1month_ago" 1.88440918538264e-05 1.03364611940091e-05 0.000492610837438424
"94" "tiprel_1mes.P" 1.27534539089185e-05 4.29804031254144e-06 0.000246305418719212
"95" "ind_nomina_ult1_1month_ago" 6.51195667631364e-06 4.49527510289621e-06 0.000246305418719212
"96" "ind_cco_fin_ult1_9month_ago" 5.0505825622379e-06 7.43207978134559e-05 0.000246305418719212


----------------------------------------------------------------------------------------------------


Feature importance for ind_dela_fin_ult1 

"Feature" "Gain" "Cover" "Frequence"
"1" "ind_dela_fin_ult1_1month_ago" 0.671146781344917 0.111434956940486 0.0130131680867545
"2" "ind_dela_fin_ult1_purchase.count" 0.0693776786794558 0.123268262186842 0.0179705654531371
"3" "age" 0.0598023233833041 0.224516233990255 0.107513555383424
"4" "num.transactions" 0.0488188421588383 0.0993096769347226 0.0856700232378002
"5" "antiguedad" 0.0200104454463017 0.0432455721505215 0.101936483346243
"6" "ind_recibo_ult1_purchase.count" 0.0161884772377968 0.0333152518566485 0.0156467854376452
"7" "ind_actividad_cliente" 0.014249968265705 0.0286396321630386 0.0333075135553834
"8" "renta" 0.00930077071824478 0.00822442475781797 0.0872192099147947
"9" "ind_deco_fin_ult1_purchase.count" 0.00681277078440616 0.0744252917508775 0.0133230054221534
"10" "total_products" 0.00636552669722321 0.00913326588610448 0.034856700232378
"11" "ind_ecue_fin_ult1_1month_ago" 0.00561346507295895 0.0284733717804775 0.0204492641363284
"12" "segmento.01 - TOP" 0.00521631383566155 0.0285303948299745 0.0221533694810225
"13" "ind_cco_fin_ult1_1month_ago" 0.00500577436652483 0.00743725250945119 0.0168861347792409
"14" "ind_tjcr_fin_ult1_purchase.count" 0.0042135039106388 0.00658068121843419 0.0100697134004648
"15" "num.purchases.4.months.ago" 0.00273372689360087 0.00314687849018831 0.0224632068164214
"16" "activity.index.change" 0.00248637242792462 0.00711763660460081 0.0125484120836561
"17" "nomprov.MADRID" 0.00234965886488541 0.00392100129913182 0.0122385747482572
"18" "ind_dela_fin_ult1_10month_ago" 0.00230051593442863 0.00735687648159753 0.010844306738962
"19" "ind_deco_fin_ult1_3month_ago" 0.00225155366855081 0.00588906702965725 0.00480247869868319
"20" "month.May" 0.00187908944973237 0.00117812475937627 0.0116189000774593
"21" "ind_deco_fin_ult1_2month_ago" 0.00159099894435989 0.00601529247351468 0.00387296669248644
"22" "segmento.02 - PARTICULARES" 0.00150351072836387 0.00463149045984734 0.011154144074361
"23" "ind_dela_fin_ult1_2month_ago" 0.00140474685160871 0.00216260937575839 0.00836560805577072
"24" "ind_recibo_ult1_1month_ago" 0.00139558909771506 0.00588330071337387 0.0080557707203718
"25" "ind_tjcr_fin_ult1_1month_ago" 0.00138167373283378 0.00151070500056009 0.00728117738187452
"26" "sexo.H" 0.0013618646852383 0.000741769151976138 0.0127033307513555
"27" "ind_cco_fin_ult1_2month_ago" 0.00125507351531735 0.00078675000748234 0.00604182804027885
"28" "num.purchases.1.months.ago" 0.00124856028099041 0.00278097844239204 0.0133230054221534
"29" "ind_ctma_fin_ult1_purchase.count" 0.00115503103080058 0.0044230480064903 0.00480247869868319
"30" "ind_dela_fin_ult1_4month_ago" 0.000939883019679372 0.00200910707110522 0.00495739736638265
"31" "ind_dela_fin_ult1_9month_ago" 0.000855243984790621 0.000580384293753753 0.00356312935708753
"32" "ind_nom_pens_ult1_purchase.count" 0.000823619510704791 0.00160673960541923 0.0029434546862897
"33" "ind_cco_fin_ult1_purchase.count" 0.000743360137810367 0.000758860817319688 0.00650658404337723
"34" "ind_ecue_fin_ult1_purchase.count" 0.000739616344874515 0.00690711449298153 0.00712625871417506
"35" "num.purchases.3.months.ago" 0.000718410773406327 0.00110036935143724 0.00790085205267235
"36" "ind_ecue_fin_ult1_4month_ago" 0.000696896024550489 0.00151320102328681 0.0029434546862897
"37" "birthday.month.Sep" 0.000692276478685198 0.00101872483195344 0.00635166537567777
"38" "ind_recibo_ult1_2month_ago" 0.000637126603111677 0.00128061956078467 0.00495739736638265
"39" "ind_dela_fin_ult1_3month_ago" 0.000611650058222236 0.00360882361077292 0.0040278853601859
"40" "ind_cco_fin_ult1_3month_ago" 0.000572970238636466 0.000455533163356835 0.00356312935708753
"41" "birthday.month.Nov" 0.000546010508729182 0.000524145516746305 0.00526723470178156
"42" "ind_reca_fin_ult1_1month_ago" 0.000536282923019341 0.000472108009844252 0.00356312935708753
"43" "nomprov.VALLADOLID" 0.000492399424477366 0.0016403832344495 0.00495739736638265
"44" "birthday.month.Oct" 0.000479260580653947 0.000337975549283508 0.00356312935708753
"45" "ind_ctop_fin_ult1_1month_ago" 0.000463749449369624 0.000700698852854362 0.00278853601859024
"46" "ind_cno_fin_ult1_purchase.count" 0.000460838116999539 0.00122281515387248 0.00170410534469404
"47" "ind_ctop_fin_ult1_purchase.count" 0.000457151335106333 0.000970380183389658 0.00139426800929512
"48" "birthday.month.May" 0.000442408318922985 0.000309379462460188 0.00387296669248644
"49" "ind_dela_fin_ult1_6month_ago" 0.000415955022071141 0.00340906294681178 0.00263361735089078
"50" "nomprov.BARCELONA" 0.000412191653257475 0.000488055168544326 0.00449264136328428
"51" "ind_deco_fin_ult1_1month_ago" 0.000406110454210439 0.0034153054132811 0.00356312935708753
